Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
PA Hair Style Gel Wet look,PCS,91.00,4918.91,96.00,5197.30,96.00,5180.82,71.00,3835.83,65.00,3522.53,78.00,4268.12,82.00,4451.78,77.00,4181.69,78.00,4257.18,0.00,0.00,61.00,3508.71,42.00,2269.10,837.00,45591.97
PA Neo Perfume Deo Mega Pack Mrp- 299,PCS,60.00,11402.54,42.00,7981.78,36.00,6841.52,66.00,12542.78,18.00,3420.76,9.00,1710.39,56.00,10642.24,63.00,11972.67,54.00,10338.34,804.00,93713.48,32.00,6242.02,90.00,17103.84,1330.00,193912.36
PA NEO PERFUME DEO Mrp- 240,PCS,32.00,4881.36,57.00,8755.92,48.00,7383.06,41.00,6284.74,91.00,13942.38,70.00,10713.56,97.00,14857.58,59.00,9000.00,49.00,7474.52,33.00,5033.84,60.00,9274.52,0.00,0.00,637.00,97601.48
PA Perfume Deo Impact Icon Mrp- 230,PCS,304.00,43627.06,133.00,19197.82,125.00,17922.48,40.00,5905.92,-9.00,-1519.06,59.00,8694.47,45.00,6438.02,44.00,6326.66,90.00,12934.58,47.00,6718.52,57.00,8341.47,29.00,4180.64,964.00,138768.58
PA Perfume Deo Impact Icon Mrp- 250,PCS,-12.00,-1855.94,0.00,0.00,0.00,0.00,5.00,773.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.00,-1082.88
PA Perfume Deo Impact Magnifico Mrp- 230,PCS,252.00,35996.98,96.00,14010.16,215.00,30790.63,37.00,5290.69,19.00,2468.45,57.00,8618.58,63.00,9022.58,51.00,7326.60,92.00,13203.58,59.00,8472.60,41.00,5958.62,49.00,7077.29,1031.00,148236.76
PA Perfume Deo Impact Magnifico Mrp- 250,PCS,35.00,5472.46,3.00,476.70,12.00,1855.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,2112.50,0.00,0.00,63.00,9917.60
PA Perfume Deo Impact Regal Mrp- 230,PCS,144.00,20629.84,97.00,13849.75,154.00,22359.66,42.00,6065.14,59.00,8077.08,94.00,13755.41,100.00,14349.58,51.00,7314.99,106.00,15148.84,10.00,1422.86,58.00,8452.61,69.00,9859.64,984.00,141285.40
PA Perfume Deo Impact Regal Mrp- 250,PCS,25.00,3875.00,0.00,0.00,12.00,1906.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,5781.78
PA Perfume Gravitas MRP230/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,5438.14,0.00,0.00,25.00,3557.16,91.00,12951.38,301.00,29531.60,66.00,9554.66,51.00,7256.62,570.00,68289.56
PA Perfume Maestro MRP230/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,5438.14,0.00,0.00,26.00,3699.38,86.00,12243.84,301.00,26987.96,72.00,10408.38,66.00,9390.55,587.00,68168.25
PA Perfumned Deo Fiesta 135ml (Mrp 195),PCS,36.00,4677.16,0.00,0.00,24.00,3363.56,36.00,4610.44,0.00,0.00,6.00,854.24,36.00,4610.44,0.00,0.00,0.00,0.00,0.00,0.00,14.00,1839.94,0.00,0.00,152.00,19955.78
PA Perfumned Deo Trance 135ml (Mrp 195),PCS,83.00,11015.53,45.00,5487.89,98.00,12210.00,24.00,2960.97,63.00,7887.42,67.00,8335.10,39.00,4724.59,64.00,7813.46,57.00,6995.17,24.00,2895.52,30.00,3834.89,71.00,8760.23,665.00,82920.77
PA Perfumned Deo Zouk 135ml (Mrp 195),PCS,54.00,7346.46,15.00,1865.30,8.00,1205.11,9.00,1113.53,9.00,1162.78,21.00,2730.07,54.00,6782.02,15.00,1810.13,21.00,2543.45,6.00,723.88,60.00,7727.46,9.00,1133.41,281.00,36143.60
PA Premium Deo 120ml (Pack of 2) MRP-425,PCS,-22.00,-5957.22,0.00,0.00,-12.00,-3156.00,0.00,0.00,6.00,1577.50,0.00,0.00,9.00,2366.28,3.00,788.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.00,-4380.67
PA Premium Perfume Gift Set MRP690/-,PCS,0.00,0.00,3.00,1523.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,49995.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00,51519.25
PA PRM ROOM F LAVENDER,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,508.48,0.00,0.00,0.00,0.00,0.00,0.00,37.00,2849.74,0.00,0.00,0.00,0.00,43.00,3358.22
PA PRM ROOM F ROSE,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,508.48,0.00,0.00,0.00,0.00,0.00,0.00,58.00,4467.16,0.00,0.00,0.00,0.00,64.00,4975.64
PA PRM ROOM F SANDLE,PCS,0.00,0.00,0.00,0.00,12.00,1016.96,0.00,0.00,0.00,0.00,6.00,508.48,0.00,0.00,0.00,0.00,0.00,0.00,17.00,1309.34,1.00,81.25,0.00,0.00,36.00,2916.03
PA PRM ROOM F SHUBH,PCS,0.00,0.00,0.00,0.00,18.00,1830.48,0.00,0.00,0.00,0.00,6.00,610.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,4485.00,0.00,0.00,70.00,6925.64
PA PRM Room Freh. Jasmine,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,770.20,0.00,0.00,0.00,0.00,10.00,770.20
PA PRM ROOM RAJNIGANDHA,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1848.48,0.00,0.00,0.00,0.00,24.00,1848.48
PA Prm. Talc Beauty (Twin Pack) (Mrp 150,PCS,121.00,10731.50,243.00,23167.40,91.00,8828.42,15.00,1430.08,55.00,5243.64,31.00,2955.54,40.00,3813.60,40.00,3813.58,22.00,2097.48,25.00,2383.50,72.00,6933.60,43.00,4099.62,798.00,75497.96
PA Prm. Talc Lavender (Twin Pack)-150,PCS,358.00,32879.92,71.00,6769.06,218.00,20936.46,22.00,2097.48,89.00,8485.20,31.00,2955.54,33.00,3146.22,24.00,2288.16,0.00,0.00,5.00,476.70,44.00,4212.22,36.00,3432.22,931.00,87679.18
PA Prm. Talc SANDAL (Twin Pack) (Mrp150),PCS,12.00,1182.20,6.00,591.10,42.00,4213.98,0.00,0.00,12.00,1182.20,6.00,591.10,0.00,0.00,13.00,1239.42,0.00,0.00,5.00,476.70,45.00,4387.50,12.00,1144.06,153.00,15008.26
PA Shaving Brush Silver,PCS,55.00,2816.92,42.00,2155.92,78.00,4132.72,26.00,1332.18,89.00,4555.90,54.00,2745.74,38.00,1942.38,76.00,3864.34,21.00,1067.79,0.00,0.00,72.00,3661.08,0.00,0.00,551.00,28274.97
PA Shaving Cream  Classic  Mrp- 65/-,PCS,798.00,32984.80,678.00,28010.56,370.00,15410.04,66.00,2734.96,210.00,8709.52,24.00,999.86,78.00,3230.78,113.00,4668.41,90.00,3720.76,90.00,3718.20,92.00,3874.42,96.00,3966.08,2705.00,112028.39
PA Shaving Cream Cool Blue70gm,PCS,109.00,4519.75,149.00,6163.97,122.00,5131.22,128.00,5321.28,293.00,12138.55,369.00,15286.09,87.00,3627.63,150.00,6197.02,179.00,7394.97,127.00,5246.67,156.00,6524.90,46.00,1900.28,1915.00,79452.33
PA Shaving Cream Good Morning 70gm,PCS,145.00,6007.03,211.00,8717.13,163.00,6833.37,133.00,5525.07,278.00,11534.86,411.00,16999.14,69.00,2850.63,141.00,5825.21,194.00,8014.66,209.00,8634.13,194.00,8093.72,106.00,4379.10,2254.00,93414.05
PA Shaving Foam  200gm,PCS,3.00,333.69,2.00,222.46,23.00,2558.27,2.00,222.46,2.00,222.46,25.00,2869.61,71.00,7897.27,104.00,11567.80,55.00,6117.59,25.00,2799.24,38.00,4900.00,16.00,1816.70,366.00,41527.55
PA Shaving Foam Good Morning 420gm,PCS,0.00,0.00,20.00,2923.72,27.00,4122.48,14.00,2046.60,38.00,5555.10,26.00,3859.34,25.00,3654.66,9.00,1315.68,11.00,1608.08,12.00,1754.28,49.00,7316.82,0.00,0.00,231.00,34156.76
PA Signature Deo Explore 100gm (Mrp 240),PCS,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1891.52,48.00,7566.10,6.00,976.28,0.00,0.00,17.00,2593.22,0.00,0.00,0.00,0.00,1.00,156.00,0.00,0.00,84.00,13183.12
PA Soap Cool Blue (3+1)125 gm MRP 135,PCS,89.00,7636.91,107.00,9181.19,-1.00,-85.79,137.00,11755.37,476.00,40843.24,93.00,7979.91,72.00,6246.64,86.00,7379.32,61.00,5234.19,56.00,4805.22,48.00,4196.90,65.00,5577.33,1289.00,110750.43
PA Soap Cool Blue 125 gm 45,PCS,109.00,3152.09,154.00,4421.96,181.00,5337.21,122.00,3512.44,133.00,3815.59,147.00,4238.97,150.00,4330.52,131.00,3775.59,73.00,2099.42,69.00,2016.26,119.00,3467.60,40.00,1155.56,1428.00,41323.21
PA Soap Good Morning (3+1)125 gm MRP 135,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1372.88,16.00,1372.88,8.00,686.46,6.00,514.84,0.00,0.00,0.00,0.00,0.00,0.00,46.00,3947.06
PA Soap Good Morning 125gm 45,PCS,759.00,21840.87,882.00,25297.58,428.00,12592.04,519.00,15248.45,438.00,12858.92,281.00,8241.08,381.00,11170.26,442.00,12946.52,453.00,13324.29,347.00,10189.10,148.00,4372.65,72.00,2093.80,5150.00,150175.56
PA Soap Luxury (3+1)125 gm MRP 135,PCS,56.00,4805.10,75.00,6435.41,-1.00,-85.77,144.00,12355.94,385.00,33034.97,69.00,5920.55,84.00,7276.30,49.00,4204.47,67.00,5748.98,66.00,5663.04,111.00,9678.58,27.00,2316.75,1132.00,97354.32
PA Soap Luxury 125 gm 45,PCS,22.00,629.22,54.00,1544.48,86.00,2577.96,34.00,972.46,62.00,1773.30,62.00,1773.30,53.00,1515.89,38.00,1086.86,41.00,1172.63,48.00,1372.80,103.00,2981.05,0.00,0.00,603.00,17399.95
PA Soap Storm 125gm 45/-,PCS,172.00,5023.89,198.00,5778.08,324.00,9465.21,290.00,8483.15,427.00,12442.79,334.00,9784.74,332.00,9710.32,542.00,15950.34,255.00,7520.42,181.00,5294.70,54.00,1590.23,51.00,1484.54,3160.00,92528.41
PA Voyage Perfume Spray 220ml +GM 130ml,Pcs.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1140.26,0.00,0.00,85.00,16153.49,237.00,45147.53,0.00,0.00,328.00,62441.28
PA Voyage Perfume Spray 220ml Super Save,Pcs.,3274.00,467944.63,258.00,48870.48,146.00,28810.30,11100.00,1376005.02,281.00,45748.13,155.00,29874.63,308.00,58761.04,105.00,19954.45,196.00,37248.21,14.00,2660.56,24.00,4865.08,107.00,20334.49,15968.00,2141077.02
Rizolo Oil 1 Ltr,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1371.42,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1371.42
Salary Reimbursment Claim,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27000.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,87000.00
Sales Promotion And Conducting Market St,N.A.,0.00,28594.00,0.00,43113.00,0.00,44253.38,0.00,47426.00,0.00,33632.00,0.00,23699.00,0.00,34954.00,0.00,35384.00,0.00,33359.00,0.00,32961.00,0.00,0.00,0.00,0.00,0.00,357375.38
SKORE Book of Secrets 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,6182.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,6182.40
SKORE CONDOMS BANANA 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,42.00,2404.92,56.00,3136.00,99.00,5644.80,57.00,3187.20,37.00,2116.80,21.00,1190.40,102.00,5879.60,52.00,2951.60,46.00,2553.60,512.00,29064.92
SKORE CONDOMS BLUES 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,110.00,4636.80,68.00,2820.96,109.00,4614.84,72.00,2975.40,210.00,8843.40,150.00,6320.76,264.00,11141.60,144.00,6087.40,204.00,8453.20,1331.00,55894.36
SKORE CONDOMS CHERRY 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,276.00,11.00,616.80,1.00,55.20,17.00,948.00
SKORE CONDOMS CHOCOLATE 10'S PACK,PCS,0.00,0.00,0.00,0.00,5.00,288.00,96.00,5454.40,60.00,3398.40,83.00,4761.24,72.00,3986.40,175.00,9876.00,192.00,10769.60,171.00,9624.00,152.00,8637.12,120.00,6698.40,1126.00,63493.56
SKORE CONDOMS COOL 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,44.00,2534.40,11.00,633.60,17.00,979.20,15.00,864.00,30.00,1728.00,69.00,3974.40,39.00,2246.20,61.00,3468.00,36.00,2013.60,322.00,18441.40
SKORE CONDOMS DOTS 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,652.80,48.00,2640.00,16.00,878.40,22.00,1216.80,0.00,0.00,88.00,5022.40,31.00,1719.20,32.00,1756.80,249.00,13886.40
SKORE CONDOMS FLAVOURS 20'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2203.20,24.00,2448.00,18.00,1836.00,41.00,4356.00,22.00,2298.00,24.00,2520.00,37.00,3828.00,29.00,3051.00,6.00,648.00,225.00,23188.20
SKORE CONDOMS NOT OUT 10'S PACK,PCS,0.00,0.00,0.00,0.00,9.00,518.40,160.00,8981.84,175.00,9796.80,109.00,6109.89,107.00,5990.40,242.00,13576.80,163.00,9259.20,295.00,16773.60,159.00,8928.00,171.00,9477.60,1590.00,89412.53
SKORE CONDOMS NOTOUT 20'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,12.00,979.20,12.00,1224.00,30.00,3168.00,21.00,2196.00,12.00,1296.00,12.00,1278.30,20.00,2129.40,32.00,3330.00,40.00,4198.25,191.00,19799.15
SKORE CONDOMS ORANGE 10'S PACK,PCS,0.00,0.00,0.00,0.00,3.00,172.80,58.00,3331.20,72.00,4044.80,48.00,2726.40,33.00,1862.40,88.00,4987.20,112.00,6339.52,135.00,7626.80,60.00,3369.60,61.00,3379.20,670.00,37839.92
SKORE CONDOMS PINACOLADA 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,552.00,10.00,552.00,4.00,220.80,24.00,1324.80
SKORE CONDOMS SHADES 10'S PACK,PCS,0.00,0.00,0.00,0.00,3.00,172.80,69.00,3920.00,32.00,1766.40,66.00,3763.20,57.00,3206.40,52.00,2937.60,110.00,6336.00,21.00,1172.00,37.00,2063.80,44.00,2519.52,491.00,27857.72
SKORE CONDOMS SHADES 20'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2592.00,12.00,1296.00,2.00,216.00,6.00,648.00,12.00,1255.50,20.00,2087.79,76.00,8095.29
SKORE CONDOMS STRAWBERRY 10'S PACK,PCS,0.00,0.00,0.00,0.00,7.00,403.20,72.00,4094.40,103.00,5836.80,92.00,5250.84,74.00,4185.60,99.00,5644.80,128.00,7372.38,157.00,8896.80,151.00,8498.40,93.00,5217.12,976.00,55400.34
SKORE FLAVOURED LUBE CHERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,927.96,0.00,0.00,0.00,0.00,6.00,927.96
SKORE FLAVOURED LUBE STRAWBERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,730.94,0.00,0.00,0.00,0.00,5.00,730.94
SKORE SENSATIONAL  LUBE COOL  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,927.96,0.00,0.00,0.00,0.00,6.00,927.96
SKORE SENSATIONAL  LUBE WARM  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,6448.68,0.00,0.00,0.00,0.00,6.00,864.40,60.00,7313.08
SKORE SKIN CREAM LUBES CHERRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1465.12,0.00,0.00,12.00,1728.82,30.00,3582.60,0.00,0.00,0.00,0.00,0.00,0.00,54.00,6776.54
SKORE SKIN CREAM LUBES COOL 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1465.12,0.00,0.00,12.00,1728.82,30.00,3582.60,0.00,0.00,0.00,0.00,0.00,0.00,54.00,6776.54
SKORE SKIN CRM LUBES STRAWBRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1465.12,0.00,0.00,12.00,1728.82,30.00,3582.60,6.00,864.40,0.00,0.00,0.00,0.00,60.00,7640.94
SKORE SKINTHIN 10'S PK (10'S PK X 24 IN),PCS,0.00,0.00,0.00,0.00,8.00,690.40,62.00,5265.60,69.00,5755.20,39.00,3282.96,33.00,2712.00,0.00,0.00,168.00,14342.40,133.00,11390.40,131.00,11083.60,30.00,2448.00,673.00,56970.56
SKORE TIMELESS 10'S PK (10'S PK X 24 IN),PCS,0.00,0.00,0.00,0.00,5.00,432.00,23.00,1987.20,97.00,8380.80,44.00,3801.60,14.00,1209.60,60.00,5068.80,39.00,3369.60,110.00,9504.00,57.00,4809.60,0.00,0.00,449.00,38563.20
SKORE ZIGZAG 10'S PK (10'S PK X 24 IN),PCS,0.00,0.00,0.00,0.00,1.00,86.40,68.00,5635.20,110.00,9262.95,79.00,6549.60,50.00,4136.40,133.00,11112.00,227.00,19360.80,186.00,15577.20,90.00,7576.56,117.00,9716.40,1061.00,89013.51
SMX SWIFT3 SYSTEM R+4,PCS,0.00,0.00,0.00,0.00,15.00,654.92,18.00,737.08,71.00,2965.54,607.00,25243.24,18.00,736.80,138.00,5894.38,92.00,3914.66,227.00,10032.47,70.00,3252.24,47.00,2113.21,1303.00,55544.54
SMX SWIFT3 SYSTEM RAZOR 11 For Loc,PCS,0.00,0.00,0.00,0.00,12.00,1067.80,0.00,0.00,2.00,210.00,434.00,29125.44,0.00,0.00,46.00,3986.44,107.00,7456.28,213.00,15339.30,31.00,2781.85,0.00,0.00,845.00,59967.11
SMX3 HATTRIK 5 Pack 90/,PCS,0.00,0.00,0.00,0.00,12.00,610.16,126.00,5894.44,99.00,4656.88,593.00,28181.10,1026.00,48436.84,318.00,16012.16,339.00,17935.92,1505.00,79734.74,279.00,14962.91,252.00,13290.36,4549.00,229715.51
Sterling Blonder Powder 20gm,PCS,120.00,2988.00,84.00,2091.60,324.00,8067.60,396.00,9860.40,72.00,1792.80,228.00,5677.22,480.00,11952.00,444.00,11055.60,444.00,11055.60,732.00,18226.80,900.00,22410.00,271.00,6747.90,4495.00,111925.52
Sterling Blonder Powder 400gm,PCS,0.00,0.00,12.00,3334.80,6.00,1667.40,0.00,0.00,1.00,744.20,-12.00,-3334.80,12.00,3334.80,61.00,16951.90,10.00,2779.00,48.00,13339.20,15.00,4168.50,20.00,5558.00,173.00,48543.00
Sterling Developer  250ml(Volume20),PCS,15.00,735.00,0.00,0.00,84.00,4116.00,144.00,7056.00,0.00,0.00,133.00,6517.28,156.00,7644.00,7.00,343.00,18.00,882.00,156.00,7644.00,216.00,10584.00,0.00,0.00,929.00,45521.28
Sterling Developer  250ml(Volume30),PCS,44.00,2156.00,0.00,0.00,88.00,4312.00,18.00,882.00,0.00,0.00,-31.00,-1519.00,12.00,588.00,0.00,0.00,48.00,2352.00,24.00,1176.00,24.00,1176.00,-30.00,-1308.72,197.00,9814.28
Sterling Developer  250ml(Volume40),PCS,44.00,2156.00,0.00,0.00,99.00,4851.00,0.00,0.00,0.00,0.00,36.00,1764.00,0.00,0.00,0.00,0.00,60.00,2940.00,24.00,1176.00,36.00,1764.00,-29.00,-1309.64,270.00,13341.36
Sterling Developer  750ml(Volume20),PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,13462.08,222.00,31131.06,168.00,23558.64,60.00,8413.80,90.00,12620.70,96.00,13462.08,102.00,14303.46,834.00,116951.82
Sterling Developer  750ml(Volume30),PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,6731.04,12.00,1682.76,30.00,4206.90,30.00,4206.90,12.00,1682.76,6.00,841.38,18.00,2524.14,156.00,21875.88
Sterling Developer  750ml(Volume40),PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,5048.28,30.00,4206.90,18.00,2524.14,12.00,1682.76,0.00,0.00,6.00,841.38,18.00,2524.14,120.00,16827.60
Sterling Hair Serum 100ml,PCS,474.00,45598.80,240.00,23088.00,71.00,6830.20,504.00,48484.80,120.00,11544.00,20.00,1924.32,336.00,32323.20,456.00,43867.20,336.00,32323.20,420.00,40404.00,684.00,65932.68,414.00,39826.80,4075.00,392147.20
Streax Body Mist 2+1 (3*100m),PCS,0.00,0.00,0.00,0.00,24.00,5443.53,0.00,0.00,0.00,0.00,0.00,0.00,14.00,3255.24,7.00,1580.34,8.00,1824.40,5.00,1128.84,0.00,0.00,0.00,0.00,58.00,13232.35
Streax Body Mist Lily Vanila 100m,PCS,0.00,0.00,6.00,649.02,9.00,973.51,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1622.63,5.00,540.89,7.00,757.50,8.00,865.42,0.00,0.00,0.00,0.00,50.00,5408.97
Streax Body Mist Orntl Blsm 100m,PCS,6.00,684.20,2.00,216.34,6.00,649.01,0.00,0.00,0.00,0.00,19.00,2101.78,3.00,352.75,0.00,0.00,10.00,1163.80,5.00,583.01,0.00,0.00,0.00,0.00,51.00,5750.89
Streax Body Mist Peach Love 100m,PCS,0.00,0.00,0.00,0.00,17.00,2001.86,0.00,0.00,0.00,0.00,0.00,0.00,5.00,557.25,2.00,216.36,13.00,1431.47,8.00,865.16,0.00,0.00,7.00,757.34,52.00,5829.44
Streax Body Mist Refreshing CLUB 100m,PCS,36.00,4832.52,4.00,536.96,5.00,671.18,0.00,0.00,0.00,0.00,39.00,4964.29,39.00,5068.51,2.00,268.48,6.00,811.04,44.00,5635.51,16.00,2299.00,2.00,268.48,193.00,25355.97
Streax Body Mist Refreshing DERBY 100m,PCS,30.00,4027.10,4.00,536.96,0.00,0.00,0.00,0.00,0.00,0.00,44.00,5600.74,35.00,4538.50,4.00,530.00,8.00,1060.02,51.00,6498.74,5.00,636.45,4.00,536.96,185.00,23965.47
Streax Body Mist Refreshing GLAM 100m,PCS,36.00,4832.52,5.00,671.18,4.00,536.94,0.00,0.00,0.00,0.00,38.00,4837.00,42.00,5450.37,7.00,925.78,10.00,1321.55,10.00,1328.50,11.00,1434.94,4.00,536.94,167.00,21875.72
Streax Color Lock Hair Serum 100m,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,11933.24,60.00,10077.56,6.00,994.44,15.00,2486.10,84.00,13922.16,1.00,165.74,2.00,331.48,240.00,39910.72
Streax Feel Fresh Deo Birdy -150gm,PCS,6.00,805.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,1391.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,2196.73
Streax Hair Color Burgundy 3.16,PCS,12.00,1067.80,1.00,77.85,3.00,233.57,3.00,233.58,2.00,155.72,0.00,0.00,0.00,0.00,6.00,476.70,0.00,0.00,0.00,0.00,6.00,476.70,6.00,476.70,39.00,3198.62
Streax Hair Color Dark Brown 3 No,PCS,24.00,1922.80,11.00,901.54,3.00,114.42,87.00,6654.72,231.00,17661.17,176.00,13751.76,150.00,12822.46,70.00,6034.78,54.00,4655.24,157.00,13540.91,93.00,8085.00,129.00,11035.66,1185.00,97180.46
Streax Hair Color Light Brown 5No,PCS,0.00,0.00,24.00,1868.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1016.94,0.00,0.00,36.00,2885.58
Streax Hair Color Natural Black 1No,PCS,18.00,1482.72,14.00,1070.97,72.00,5491.52,42.00,3208.16,223.00,17033.11,137.00,10508.88,125.00,11082.94,21.00,1792.81,48.00,4088.56,132.00,11280.46,99.00,8526.62,78.00,6635.60,1009.00,82202.35
Streax Hair Color Smart Burgundy  MRP30,PCS,12.00,224.26,20.00,373.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,598.02
Streax Hair Color Smart D Brown,PCS,28.00,523.28,29.00,542.01,192.00,3553.92,0.00,0.00,192.00,3807.36,281.00,5470.87,0.00,0.00,1152.00,22844.74,0.00,0.00,0.00,0.00,20.00,406.78,384.00,7103.06,2278.00,44252.02
Streax Hair Color Smart N Black,PCS,14.00,261.64,1.00,18.69,192.00,3553.92,0.00,0.00,0.00,0.00,204.00,4046.08,6.00,100.84,576.00,11422.38,1943.00,38508.99,17.00,317.73,9.00,168.21,195.00,3570.65,3157.00,61969.13
Streax Hair Color Smart N Brown  MRP30,PCS,17.00,317.71,5.00,93.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,228.82,0.00,0.00,0.00,0.00,192.00,3514.58,226.00,4154.56
Streax Hair Serum 100m,PCS,453.00,51427.24,138.00,16800.37,303.00,37611.00,260.00,31772.90,918.00,113981.05,872.00,106325.80,629.00,77194.54,894.00,113454.62,917.00,117002.92,1025.00,132264.73,1003.00,129475.63,558.00,73595.76,7970.00,1000906.56
Streax Hair Serum 25m,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00
Streax HC Insta D Brown 20/-,PCS,0.00,0.00,0.00,0.00,192.00,2538.24,0.00,0.00,192.00,2538.24,192.00,2538.30,192.00,2678.24,192.00,2538.30,984.00,12996.60,0.00,0.00,0.00,0.00,592.00,7826.42,2536.00,33654.34
