Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
Sterling Blonder Powder 400gm,PCS,26.00,7225.40,16.00,4446.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-469.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,11202.30
Sterling Developer  250ml(Volume20),PCS,432.00,19509.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-124.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,429.00,19384.53
Sterling Developer  250ml(Volume30),PCS,60.00,2709.60,11.00,496.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,3206.36
Sterling Developer  250ml(Volume40),PCS,24.00,1083.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1083.84
Sterling Developer  750ml(Volume20),PCS,24.00,3365.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3365.52
Sterling Developer  750ml(Volume30),PCS,6.00,841.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,841.38
Sterling Developer  750ml(Volume40),PCS,6.00,841.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,841.38
Sterling Hair Serum 100ml,PCS,0.00,0.00,36.00,3463.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-48.00,-4617.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,-1154.40
Sterling Hair Serum 30ml,PCS,1200.00,38653.92,215.00,6708.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1415.00,45361.92
Streax Body Mist 2+1 (3*100m),PCS,1.00,225.76,14.00,3121.13,15.00,3388.14,21.00,4922.95,54.00,13485.31,9.00,2276.70,7.00,1751.14,32.00,8826.76,31.00,8635.92,25.00,6952.40,32.00,8949.14,17.00,4754.24,258.00,67289.59
Streax Body Mist Lily Vanila 100m,PCS,0.00,0.00,36.00,4270.81,16.00,1931.32,19.00,2261.00,5.00,595.00,36.00,4355.28,11.00,1444.29,20.00,2621.22,30.00,4082.52,3.00,391.52,-1.00,-119.00,0.00,0.00,175.00,21833.96
Streax Body Mist Orntl Blsm 100m,PCS,0.00,0.00,35.00,4128.13,0.00,0.00,23.00,2744.49,9.00,1152.96,1.00,142.29,33.00,3898.01,10.00,1190.00,1.00,119.00,2.00,247.60,0.00,0.00,0.00,0.00,114.00,13622.48
Streax Body Mist Peach Love 100m,PCS,0.00,0.00,36.00,4255.04,0.00,0.00,36.00,5033.90,30.00,3577.28,40.00,5389.34,37.00,5017.12,6.00,783.04,45.00,5937.85,6.00,774.64,4.00,514.56,2.00,279.66,242.00,31562.43
Streax Body Mist Refreshing CLUB 100m,PCS,7.00,939.66,0.00,0.00,34.00,4246.92,-8.00,-1018.32,2.00,268.48,2.00,268.48,-1.00,-103.62,-35.00,-4436.12,7.00,926.73,1.00,155.10,-3.00,-381.90,0.00,0.00,6.00,865.41
Streax Body Mist Refreshing DERBY 100m,PCS,29.00,3892.20,0.00,0.00,37.00,4608.68,4.00,526.20,1.00,134.24,25.00,3306.96,11.00,1454.24,-39.00,-5087.44,6.00,793.59,-8.00,-1048.72,-4.00,-525.76,0.00,0.00,62.00,8054.19
Streax Body Mist Refreshing GLAM 100m,PCS,17.00,2281.66,0.00,0.00,37.00,4608.68,2.00,292.69,8.00,1073.90,20.00,2638.58,21.00,2816.20,1.00,173.82,9.00,1195.39,5.00,671.20,-3.00,-394.32,0.00,0.00,117.00,15357.80
Streax Color Lock Hair Serum 100m,PCS,0.00,0.00,5.00,828.70,30.00,4972.20,6.00,1021.59,37.00,6376.36,13.00,2181.40,13.00,2265.28,-44.00,-7355.02,4.00,681.51,0.00,0.00,3.00,503.40,0.00,0.00,67.00,11475.42
Streax Hair Color BLONDE 3 No 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1212.30,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1212.30
Streax Hair Color Burgundy 3.16,PCS,0.00,0.00,1.00,362.99,0.00,0.00,6.00,533.90,12.00,1067.80,0.00,0.00,0.00,0.00,6.00,533.90,83.00,7099.30,24.00,1747.62,0.00,0.00,0.00,0.00,132.00,11345.51
Streax Hair Color Dark Brown 3 No 149/-,PCS,100.00,8429.32,55.00,4801.44,283.00,24214.00,75.00,6493.28,149.00,13507.87,80.00,7365.27,148.00,13670.91,22.00,2041.60,125.00,11475.98,86.00,5687.80,552.00,36331.22,72.00,4716.00,1747.00,138734.69
Streax Hair Color Light Brown 5No 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,-677.96,0.00,0.00,12.00,1212.30,0.00,0.00,0.00,0.00,0.00,0.00,4.00,534.34
Streax Hair Color N Brown 3 No 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1212.30,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1212.30
Streax Hair Color Natural Black 1No 149/,PCS,9.00,751.71,40.00,3520.08,122.00,10446.56,80.00,6976.26,98.00,8439.12,22.00,1873.58,120.00,10841.30,53.00,4783.44,137.00,12572.85,82.00,5106.80,582.00,38296.22,0.00,0.00,1345.00,103607.92
Streax Hair Color Smart Burgundy  30/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,228.82,0.00,0.00,0.00,0.00,48.00,915.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,1144.08
Streax Hair Color Smart D Brown 30/-,PCS,192.00,3516.20,192.00,3516.20,0.00,0.00,0.00,0.00,12.00,228.82,0.00,0.00,0.00,0.00,48.00,915.26,48.00,976.28,0.00,0.00,1152.00,22844.46,0.00,0.00,1644.00,31997.22
Streax Hair Color Smart GB MRP30,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,915.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,915.26
Streax Hair Color Smart N Black 30/-,PCS,192.00,3516.20,405.00,7424.89,31.00,579.39,27.00,506.89,242.00,4749.70,389.00,7706.49,977.00,19355.03,450.00,8866.60,841.00,16673.37,7.00,130.83,204.00,4036.18,0.00,0.00,3765.00,73545.57
Streax Hair Color Smart N Brown  30/-,PCS,192.00,3516.20,0.00,0.00,0.00,0.00,0.00,0.00,12.00,228.82,0.00,0.00,0.00,0.00,0.00,0.00,48.00,976.28,0.00,0.00,0.00,0.00,0.00,0.00,252.00,4721.30
Streax Hair Serum 100m 210/-,PCS,1068.00,139290.92,1291.00,169062.96,6322.00,870911.18,1019.00,131761.72,1199.00,156316.24,864.00,112444.46,1239.00,164331.57,965.00,126382.91,1339.00,173500.15,704.00,83633.98,1797.00,226444.32,717.00,84301.28,18524.00,2438381.69
Streax Hair Serum 45m,PCS,1584.00,123645.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,800.84,0.00,0.00,1596.00,124446.80
Streax HC Insta D Brown 20/-,PCS,0.00,0.00,384.00,5076.62,0.00,0.00,42.00,529.36,598.00,7887.46,0.00,0.00,405.00,5343.56,386.00,5102.04,1200.00,15880.68,0.00,0.00,768.00,10153.02,60.00,813.60,3843.00,50786.34
Streax HC Insta N Black  20/-,PCS,768.00,10153.24,768.00,10153.22,0.00,0.00,53.00,664.40,648.00,8497.50,69.00,841.80,478.00,6234.16,442.00,5784.22,1054.00,13904.10,10.00,127.12,1176.00,15534.78,0.00,0.00,5466.00,71894.54
Streax HC Insta N Brown 20/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,152.54,8.00,101.70,20.00,254.24
Streax HC Ultralights Soft 160/-,PCS,0.00,0.00,22.00,2085.46,2.00,199.32,6.00,597.96,20.00,1883.22,19.00,1882.54,15.00,1505.08,-17.00,-1600.75,14.00,1480.94,4.00,376.64,0.00,0.00,6.00,610.20,91.00,9020.61
Streax HC Ultralights Vibrant Combi160/-,PCS,0.00,0.00,1.00,96.43,0.00,0.00,0.00,0.00,0.00,0.00,13.00,1295.58,8.00,833.90,-25.00,-2410.81,10.00,1027.48,0.00,4.06,0.00,0.00,0.00,0.00,7.00,846.64
Streax Insta HC Burgundy  90ml,PCS,0.00,0.00,-7.00,-357.56,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-153.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-510.80
Streax Insta HC D Brown 90ml,PCS,0.00,0.00,-6.00,-332.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-332.64
Streax Insta HC N Black  25ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,372.82,0.00,0.00,12.00,297.46,0.00,0.00,36.00,670.28
Streax Insta HC N Black  90ml,PCS,0.00,0.00,-4.00,-221.76,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-110.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-332.64
Streax Insta Shampoo Hair Color 25ml 39/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,297.46,0.00,0.00,0.00,0.00,12.00,297.46,299.00,7461.51,126.00,2067.98,18.00,279.54,0.00,0.00,467.00,10403.95
Streax Insta Shampoo HC D Brown 15ml 20/,PCS,26.00,323.96,71.00,888.68,54.00,672.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,650.84,0.00,0.00,10.00,127.12,60.00,813.60,269.00,3477.04
Streax Insta Shampoo HC N Blc 25ml 20/,PCS,0.00,0.00,16.00,203.38,56.00,697.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,650.84,28.00,348.32,0.00,0.00,444.00,5375.52,592.00,7275.82
Streax Insta Shampoo HC N Brown 15ml 20/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,650.84,0.00,0.00,0.00,0.00,60.00,813.60,108.00,1464.44
Streax Sun Block Hair Serum 100m,PCS,2.00,349.58,9.00,1541.61,52.00,8991.08,22.00,3771.88,6.00,924.76,31.00,5147.12,9.00,1510.24,-27.00,-4530.46,8.00,1331.94,10.00,1678.00,23.00,3859.40,29.00,4866.20,174.00,29441.35
Streax TLC  Dark Brown 170m No3,PCS,0.00,0.00,12.00,2683.32,23.00,4933.27,15.00,3354.15,31.00,6931.91,3.00,670.83,5.00,1061.78,17.00,3801.37,98.00,21289.60,1.00,223.61,0.00,0.00,0.00,0.00,205.00,44949.84
Streax TLC D Brown 95ml,PCS,72.00,9884.74,130.00,17910.20,153.00,21030.76,160.00,22114.76,182.00,24986.52,167.00,22927.17,62.00,8263.89,75.00,10296.61,286.00,32759.66,92.00,12630.62,657.00,85291.41,93.00,7825.53,2129.00,275921.87
Streax TLC N Black 170ml 1 No,PCS,0.00,0.00,0.00,0.00,60.00,12649.96,8.00,1788.88,1.00,223.61,12.00,2683.32,9.00,2094.67,8.00,1788.88,96.00,20842.38,0.00,0.00,0.00,0.00,0.00,0.00,194.00,42071.70
Streax TLC N Black 95ml,PCS,36.00,4942.38,0.00,0.00,0.00,0.00,52.00,7287.80,10.00,1401.50,13.00,1821.95,5.00,948.52,4.00,560.60,136.00,17788.87,13.00,1787.63,0.00,0.00,0.00,0.00,269.00,36539.25
Streax TLC N Brown 95ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,2745.76,0.00,0.00,0.00,0.00,0.00,0.00,18.00,2745.76
Streax TLC Plum 95ml,PCS,0.00,0.00,-2.00,-211.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-211.78
Super Vasmol Kesh kala-33 100ml,PCS,504.00,19278.62,408.00,15598.08,498.00,19057.44,12.00,433.56,600.00,21846.24,300.00,11461.10,594.00,22715.16,288.00,11041.62,480.00,18402.70,0.00,0.00,579.00,22194.44,0.00,0.00,4263.00,162028.96
Super Vasmol Kesh kala-33 50ml,PCS,0.00,0.00,29.00,668.48,75.00,1661.48,30.00,691.54,27.00,574.86,18.00,403.70,5.00,115.26,3.00,69.16,12.00,276.62,3.00,69.15,19.00,433.64,14.00,322.70,235.00,5286.59
Supermax Elegance 4RC-Black,PCS,46.00,2898.32,33.00,1965.36,24.00,1413.60,18.00,1057.74,0.00,0.00,21.00,1228.08,12.00,701.80,8.00,488.48,5.00,305.30,41.00,2557.16,26.00,1630.04,7.00,427.42,241.00,14673.30
SUPERMAX SHAVING FOAM CLASSIC-400,PCS,42.00,2478.30,337.00,20429.26,95.00,5690.80,19.00,1155.20,38.00,2267.80,19.00,1155.20,16.00,951.50,7.00,425.60,17.00,1012.30,42.00,2402.04,25.00,1520.00,11.00,668.80,668.00,40156.80
SUPERMAX SHAVING FOAM SENSITIVE-400,PCS,42.00,2478.30,246.00,14765.10,12.00,708.30,0.00,0.00,75.00,4453.50,22.00,1316.30,12.00,708.30,0.00,0.00,0.00,0.00,1.00,60.80,26.00,1538.08,0.00,0.00,436.00,26028.68
Supermax Soccer II RC5 60/-,PCS,96.00,3416.96,280.00,9976.80,230.00,8195.00,35.00,1251.10,144.00,5131.84,24.00,860.64,28.00,907.62,94.00,3313.72,73.00,2599.38,20.00,713.94,31.00,1107.66,0.00,0.00,1055.00,37474.66
Supermax Syrine 3 Pack 100/,PCS,110.00,6442.48,128.00,7814.76,97.00,5901.96,96.00,5830.48,111.00,6725.54,97.00,5891.54,65.00,3927.20,67.00,4059.76,46.00,2777.48,57.00,3448.68,56.00,3413.92,18.00,1099.08,948.00,57332.88
TB DIAPERS PANTS EASY EXLARGE 28*8,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,31492.16,0.00,0.00,280.00,64836.80,0.00,0.00,0.00,0.00,416.00,96328.96
TB DIAPERS PANTS EASY EXT LARGE 10S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,27580.80,0.00,0.00,0.00,0.00,0.00,0.00,480.00,27580.80
TB DIAPERS PANTS EASY LARGE 10S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504.00,29235.52,59.00,4068.05,34.00,2344.30,-2.00,-137.90,595.00,35509.97
TB DIAPERS PANTS EASY LARGE 52s*6,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,32730.78,6.00,2502.96,288.00,93571.88,0.00,0.00,18.00,7508.88,414.00,136314.50
TB DIAPERS PANTS EASY LARGE 5s*40,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,30104.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,30104.00
TB DIAPERS PANTS EASY LARGE 8S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.00,33605.76,576.00,33605.76
TB DIAPERS PANTS EASY MEDIUM 10S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504.00,29235.52,34.00,2337.23,34.00,2344.30,-12.00,-1243.47,560.00,32673.58
TB DIAPERS PANTS EASY MEDIUM 36s*8,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,33344.64,0.00,0.00,536.00,124116.16,0.00,0.00,0.00,0.00,680.00,157460.80
TB DIAPERS PANTS EASY MEDIUM 56s*6,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,34656.12,12.00,5005.92,282.00,90490.98,0.00,0.00,12.00,4797.00,414.00,134950.02
TB DIAPERS PANTS EASY MEDIUM 5s*40,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,26000.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,26000.00
TB DIAPERS PANTS EASY SMALL 10s*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,24792.00,24.00,1487.58,480.00,24792.00,24.00,1487.52,60.00,3185.04,1068.00,55744.14
TB DIAPERS PANTS EASY SMALL 46s*8,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,31492.16,0.00,0.00,688.00,159313.28,0.00,0.00,0.00,0.00,824.00,190805.44
TB DIAPERS PANTS EASY SMALL 5s*40,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,22504.00,0.00,0.00,800.00,22504.00,0.00,0.00,0.00,0.00,1600.00,45008.00
TB DIAPERS PANTS EASY SMALL 72S,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,5005.92,0.00,0.00,0.00,0.00,12.00,4492.56,24.00,9498.48
TB DIAPERS PANTS EASY XLARGE 5s*40,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,30000.00
TB DIPAERS PANTS EASY X LARGE 7S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.00,23171.12,404.00,23171.12
TB. DIAPERS PANTS EASY LARGE 34s*8,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,31492.16,0.00,0.00,504.00,116706.24,0.00,0.00,0.00,0.00,640.00,148198.40
TBC  Charcol Bleach 325/-,PCS,6.00,1322.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1322.10
TBC  Jewel Luxury Bleach 325/-,PCS,2.00,440.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,440.70
TBC 24ct Fairness Gold Bleach 43g 70/-,PCS,24.00,1139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1139.04
TBC 24CT GOLD BLEACH 300G 275/-,PCS,9.00,1678.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1678.05
TBC 24CT Gold Kit 55gm 285/-,PCS,5.00,966.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,966.15
TBC 7 IN 1 Hair Conditioner 200ml 225/-,PCS,3.00,457.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,457.65
TBC Age Repair Tonic 100g 425/-,PCS,6.00,1728.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1728.90
TBC AHA Fruit KIT 55GM 285/-,PCS,4.00,772.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,772.92
TBC Aloevera Hydrating gel 100ml 85/-,PCS,6.00,345.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,345.78
TBC Alovera Lotion 300ml 135/-,PCS,6.00,549.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,549.18
TBC Charcol KIT Mini 325/-,PCS,5.00,1101.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1101.75
TBC Charcol Mask 120g 250/-,PCS,18.00,3051.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,3051.00
TBC Charcol Shampoo 200g 200/-,PCS,3.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,406.80
TBC Chocolate Facial Kit 260g 6in1 795/-,PCS,1.00,539.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,539.01
TBC D TAN BLEACH 300GM 325/-,PCS,24.00,5288.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,5288.40
TBC D TAN BLEACH 35gm 80/-,PCS,11.00,596.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,596.64
TBC DIAMOND BLEACH 300G 300/-,PCS,2.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,406.80
TBC Diamond Face Wash   100ml 200/-,PCS,3.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,406.80
TBC Diamond Facial Kit 55g 285/,PCS,3.00,579.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,579.69
TBC DIAMOND KIT 260GM 795/-,PCS,3.00,1617.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1617.03
TBC Fruit Face wash 100ml 95/-,PCS,3.00,193.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,193.23
TBC FRUIT FACIAL KIT 4IN1 400G 1250/-,PCS,4.00,3390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3390.00
TBC Fruit Lotion 300ml 135/-,PCS,3.00,274.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,274.59
TBC FRUIT PACK 50ml 70/-,PCS,6.00,284.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,284.76
TBC HAIR SPA CREAM 550/-,PCS,3.00,1118.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1118.70
TBC JEWEL BLEACH 43ml 70/-,PCS,24.00,1139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1139.04
TBC JEWEL FACE WASH 120ml 110/-,PCS,6.00,447.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,447.48
TBC K FACTOR SHAMPOO 200ml 195/,PCS,3.00,396.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,396.63
TBC Navratna Facial Kit 795/-,PCS,1.00,539.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,539.01
TBC Neem & Alovera Facewash 100gm 95/,PCS,21.00,1352.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,1352.61
